"UM_CODE";"UM_NAMEF";"global_id";"UM_NAMES";"UM_TRANS";"UM_TYPE";"UM_TM";"UM_TE";"UM_KLADR";
"024160";"Садовая-Спасская улица";"58482657";"Садовая-Спасская ул.";"Sadovaya-Spasskaya ulicza";"001";"";"0104";"77000000000068100";
"024170";"Садовая-Сухаревская улица";"58482658";"Садовая-Сухаревская ул.";"Sadovaya-Suxarevskaya ulicza";"001";"";"0105";"77000000000254600";
"024180";"Садовая-Триумфальная улица";"58482659";"Садовая-Триумфальная ул.";"Sadovaya-Triumfal`naya ulicza";"001";"";"0108";"77000000000254700";
"024190";"Садовая-Черногрязская улица";"58482660";"Садовая-Черногрязская ул.";"Sadovaya-Chernogryazskaya ulicza";"001";"";"0102";"77000000000255200";
"024200";"улица Садовая Слобода";"58482661";"ул. Садовая Слобода";"ulicza Sadovaya Sloboda";"001";"";"0614";"77000000000381100";
"024210";"улица Садовники";"58482662";"ул. Садовники";"ulicza Sadovniki";"001";"";"0613";"77000000000254800";
"024220";"Садовническая набережная";"58482663";"Садовническая наб.";"Sadovnicheskaya naberezhnaya";"005";"";"0103";"77000000000254900";
"024230";"Садовнический переулок";"58482664";"Садовнический пер.";"Sadovnicheskij pereulok";"002";"";"0103";"77000000000381200";
"024240";"Садовнический проезд";"58482665";"Садовнический пр.";"Sadovnicheskij proezd";"003";"";"0103";"77000000000381300";
"024250";"Садово-Крестьянская улица";"58482666";"Садово-Крестьянская ул.";"Sadovo-Krest`yanskaya ulicza";"001";"";"0616";"77000000000420800";
"024260";"Мамоновский переулок";"58482667";"Мамоновский пер.";"Mamonovskij pereulok";"002";"";"0108";"77000000000722500";
"024270";"Садовый тупик";"58482668";"Садовый туп.";"Sadovy'j tupik";"007";"";"0102";"77000000000255400";
"024271";"1-я улица Новые Сады";"58482669";"1-я ул. Новые Сады";"Pervaya ulicza Novy'e Sady'";"001";"";"0811";"77000000000207500";
"024272";"2-я улица Новые Сады";"58482670";"2-я ул. Новые Сады";"Vtoraya ulicza Novy'e Sady'";"001";"";"0811";"77000000000207800";
"024273";"3-я улица Новые Сады";"58482671";"3-я ул. Новые Сады";"Tret`ya ulicza Novy'e Sady'";"001";"";"0811";"77000000000207900";
"024274";"4-я улица Новые Сады";"58482672";"4-я ул. Новые Сады";"Chetvyortaya ulicza Novy'e Sady'";"001";"";"0811";"77000000000208000";
"024275";"5-я улица Новые Сады";"58482673";"5-я ул. Новые Сады";"Pyataya ulicza Novy'e Sady'";"001";"";"0811";"77000000000208100";
"024276";"6-я улица Новые Сады";"58482674";"6-я ул. Новые Сады";"Shestaya ulicza Novy'e Sady'";"001";"";"0811";"77000000000207400";
"024277";"7-я улица Новые Сады";"58482675";"7-я ул. Новые Сады";"Sed`maya ulicza Novy'e Sady'";"001";"";"0811";"77000000000208200";
"024278";"8-я улица Новые Сады";"58482676";"8-я ул. Новые Сады";"Vos`maya ulicza Novy'e Sady'";"001";"";"0811";"77000000000208300";
"024279";"9-я улица Новые Сады";"58482677";"9-я ул. Новые Сады";"Devyataya ulicza Novy'e Sady'";"001";"";"0811";"77000000000208400";
"024280";"улица Сайкина";"58482678";"ул. Сайкина";"ulicza Sajkina";"001";"";"0515;0609";"77000000000020900";
"024281";"10-я улица Новые Сады";"58482679";"10-я ул. Новые Сады";"Desyataya ulicza Novy'e Sady'";"001";"";"0811";"77000000000207600";
"024282";"11-я улица Новые Сады";"58482680";"11-я ул. Новые Сады";"Odinnadczataya ulicza Novy'e Sady'";"001";"";"0811";"77000000000207700";
"024283";"улица Знаменские Садки";"58482681";"ул. Знаменские Садки";"ulicza Znamenskie Sadki";"001";"";"0708";"77000000000134600";
"024292";"Салтыковская улица";"58482682";"Салтыковская ул.";"Salty'kovskaya ulicza";"001";"";"0409;0412";"77000000000044100";
"024295";"улица Сальвадора Альенде";"58482683";"ул. Сальвадора Альенде";"ulicza Sal`vadora Al`ende";"001";"";"0214";"77000000000324100";
"024300";"улица Саляма Адиля";"58482684";"ул. Саляма Адиля";"ulicza Salyama Adilya";"001";"";"0906";"77000000000255700";
"024310";"Самаринская улица";"58482685";"Самаринская ул.";"Samarinskaya ulicza";"001";"";"0609";"77000000000255800";
"024312";"2-я Самаринская улица";"58482686";"2-я Самаринская ул.";"Vtoraya Samarinskaya ulicza";"001";"";"0609";"77000000000381400";
"024330";"Самаркандский бульвар";"58482687";"Самаркандский бульв.";"Samarkandskij bul`var";"008";"";"0504";"77000000000006400";
"024340";"Самарская улица";"58482688";"Самарская ул.";"Samarskaya ulicza";"001";"";"0105";"77000000000256100";
"024370";"Самокатная улица";"58482689";"Самокатная ул.";"Samokatnaya ulicza";"001";"";"0507";"77000000000031800";
"024380";"Самотёчная площадь";"58482690";"Самотёчная пл.";"Samotyochnaya ploshhad`";"004";"";"0105;0108";"77000000000059100";
"024390";"Самотёчная улица";"58482691";"Самотёчная ул.";"Samotyochnaya ulicza";"001";"";"0105;0108";"77000000000059200";
"024400";"1-й Самотёчный переулок";"58482692";"1-й Самотёчный пер.";"Pervy'j Samotyochny'j pereulok";"002";"";"0108";"77000000000059300";
"024410";"2-й Самотёчный переулок";"58482693";"2-й Самотёчный пер.";"Vtoroj Samotyochny'j pereulok";"002";"";"0108";"77000000000059400";
"024420";"3-й Самотёчный переулок";"58482694";"3-й Самотёчный пер.";"Tretij Samotyochny'j pereulok";"002";"";"0108";"77000000000059500";
"024430";"4-й Самотёчный переулок";"58482695";"4-й Самотёчный пер.";"Chetvyorty'j Samotyochny'j pereulok";"002";"";"0108";"77000000000059600";
"024450";"улица Санникова";"58482696";"ул. Санникова";"ulicza Sannikova";"001";"";"0311";"77000000000257100";
"024460";"Сапёрный проезд";"58482697";"Сапёрный пр.";"Sapyorny'j proezd";"003";"";"0407;0411";"77000000000044200";
"024470";"Ветошный переулок";"58482698";"Ветошный пер.";"Vetoshny'j pereulok";"002";"";"0108";"77000000000707100";
"024475";"Санаторная аллея";"58482699";"Санаторная аллея";"Sanatornaya alleya";"009";"";"0712";"77000000000381600";
"024478";"Саранская улица";"58482700";"Саранская ул.";"Saranskaya ulicza";"001";"";"0504";"77000000000257300";
"024480";"Саратовская улица";"58482701";"Саратовская ул.";"Saratovskaya ulicza";"001";"";"0513;0514";"77000000000030800";
"024490";"1-й Саратовский проезд";"58482702";"1-й Саратовский пр.";"Pervy'j Saratovskij proezd";"003";"";"0514";"77000000000030900";
"024500";"2-й Саратовский проезд";"58482703";"2-й Саратовский пр.";"Vtoroj Saratovskij proezd";"003";"";"0514";"77000000000031000";
"024510";"Саринский проезд";"58482704";"Саринский пр.";"Sarinskij proezd";"003";"";"0107";"77000000000257700";
"024520";"Сафоновская улица";"58482705";"Сафоновская ул.";"Safonovskaya ulicza";"001";"";"0809";"77000000000257800";
"024530";"Сахалинская улица";"58482706";"Сахалинская ул.";"Saxalinskaya ulicza";"001";"";"0406";"77000000000257900";
"024535";"проспект Академика Сахарова";"58482707";"просп. Академика Сахарова";"prospekt Akademika Saxarova";"010";"";"0104";"77000000000070000";
"024540";"Саянская улица";"58482708";"Саянская ул.";"Sayanskaya ulicza";"001";"";"0407";"77000000000044300";
"024550";"Театральная площадь";"58482709";"Театральная пл.";"Teatral`naya ploshhad`";"004";"";"0108";"77000000000719200";
"024560";"Сверчков переулок";"58482710";"Сверчков пер.";"Sverchkov pereulok";"002";"";"0102";"77000000000258200";
"024565";"улица Светланова";"58482711";"ул. Светланова";"ulicza Svetlanova";"001";"";"0815";"77000000000760300";
"024570";"Светлогорский проезд";"58482712";"Светлогорский пр.";"Svetlogorskij proezd";"003";"";"0908";"77000000000258300";
"024580";"Светлый проезд";"58482713";"Светлый пр.";"Svetly'j proezd";"003";"";"0214";"77000000000258400";
"024620";"улица Алексея Свиридова";"58482714";"ул. Алексея Свиридова";"ulicza Alekseya Sviridova";"001";"";"0819";"77000000000073100";
"024625";"площадь Свободной России";"58482715";"пл. Свободной России";"ploshhad` Svobodnoj Rossii";"004";"";"0106";"77000000000381800";
"024630";"Свободный проспект";"58482716";"Свободный просп.";"Svobodny'j prospekt";"010";"";"0407;0411";"77000000000044400";
"024640";"улица Свободы";"58482717";"ул. Свободы";"ulicza Svobody'";"001";"";"0903;0904;0908";"77000000000258900";
"024650";"улица Связистов";"58482718";"ул. Связистов";"ulicza Svyazistov";"001";"";"0813";"77000000000259000";
"024655";"Святоозерская улица";"58482719";"Святоозерская ул.";"Svyatoozerskaya ulicza";"001";"";"0409";"77000000000731700";
"024670";"Севанская улица";"58482720";"Севанская ул.";"Sevanskaya ulicza";"001";"";"0618";"77000000000052100";
"024675";"Севастопольская площадь";"58482721";"Севастопольская пл.";"Sevastopol`skaya ploshhad`";"004";"";"0703";"77000000000381900";
"024680";"Севастопольский проспект";"58482722";"Севастопольский просп.";"Sevastopol`skij prospekt";"010";"";"0610;0703;0704;0705;0710;0712";"77000000000259200";
"024693";"Северный бульвар";"58482723";"Северный бульв.";"Severny'j bul`var";"008";"";"0311";"77000000000259300";
"024700";"Северный проезд";"58482724";"Северный пр.";"Severny'j proezd";"003";"";"0315";"77000000000420900";
"024710";"1-я Северная линия";"58482725";"1-я Северная линия";"Pervaya Severnaya liniya";"017";"";"0315";"77000000000707600";
"024711";"2-я Северная линия";"58482726";"2-я Северная линия";"Vtoraya Severnaya liniya";"017";"";"0315";"77000000000707700";
"024712";"3-я Северная линия";"58482727";"3-я Северная линия";"Tret`ya Severnaya liniya";"017";"";"0315";"77000000000707800";
"024713";"4-я Северная линия";"58482728";"4-я Северная линия";"Chetvyortaya Severnaya liniya";"017";"";"0315";"77000000000714300";
"024714";"5-я Северная линия";"58482729";"5-я Северная линия";"Pyataya Severnaya liniya";"017";"";"0315";"77000000000715100";
"024715";"6-я Северная линия";"58482730";"6-я Северная линия";"Shestaya Severnaya liniya";"017";"";"0315";"77000000000720400";
"024716";"7-я Северная линия";"58482731";"7-я Северная линия";"Sed`maya Severnaya liniya";"017";"";"0315";"77000000000707900";
"024717";"8-я Северная линия";"58482732";"8-я Северная линия";"Vos`maya Severnaya liniya";"017";"";"0315";"77000000000710300";
"024718";"9-я Северная линия";"58482733";"9-я Северная линия";"Devyataya Severnaya liniya";"017";"";"0315";"77000000000708100";
"024720";"Северодвинская улица";"58482734";"Северодвинская ул.";"Severodvinskaya ulicza";"001";"";"0314";"77000000000259600";
"024723";"1-я Северодонецкая улица";"58482735";"1-я Северодонецкая ул.";"Pervaya Severodoneczkaya ulicza";"001";"";"0711";"77000000000345400";
"024724";"2-я Северодонецкая улица";"58482736";"2-я Северодонецкая ул.";"Vtoraya Severodoneczkaya ulicza";"001";"";"0711";"77000000000345500";
